PKID,MINISTRY_CODE,MINISTRY_NAME,WK_UNIT_CODE,WK_UNIT_NAME,RESP_RATE,GRP_CTGRY_CODE,GRP_CTGRY_NAME,GRP_CODE,GRP_NAME,CHRT_COUNT,QCOMP_COUNT,SRV_SECT_CODE,SRV_SECT_NAME,SRV_QU_GRP_CODE,SRV_QU_GRP_NAME,QU_NUM,QU_TXT,SORT_ORDER,RESP_CODE,RESP_TXT,RESP_COUNT,RESP_COUNT_UNSUPPRESSED,RESP_PERCENT,QU_COUNT,SCALE_AVG
289692,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,16,16,0.347826087,46,
290312,16,Ministry of Lime,0,All Units,0.579710145,0,Overall,0,Overall,690,400,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,82,82,0.209183673,392,
290313,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,55,55,0.253456221,217,
290317,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,20,20,0.2,100,
290322,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,13,13,0.220338983,59,
290323,13,Ministry of Black,0,All Units,0.625,0,Overall,0,Overall,976,610,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,157,157,0.265202703,592,
290324,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,316,316,0.24648986,1282,
290328,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,197,197,0.225658648,873,
290330,15,Ministry of Rust,0,All Units,0.5,0,Overall,0,Overall,178,89,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,1,1,One,17,17,0.193181818,88,
290333,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,9,9,0.108433735,83,
290338,16,Ministry of Lime,0,All Units,0.579710145,0,Overall,0,Overall,690,400,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,48,48,0.12244898,392,
290339,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,28,28,0.129032258,217,
290340,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,12,12,0.091603053,131,
290343,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,12,12,0.12,100,
290348,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,7,7,0.118644068,59,
290350,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,182,182,0.141965679,1282,
290353,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,5,5,0.094339623,53,
290354,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,2,2,Two,90,90,0.103092784,873,
290361,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,10,10,0.294117647,34,
290367,3,Ministry of Turquoise,0,All Units,0.592783505,0,Overall,0,Overall,194,115,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,17,17,0.154545455,110,
290368,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,29,29,0.402777778,72,
290369,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,31,31,0.31,100,
290371,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,126,126,0.180515759,698,
290375,13,Ministry of Black,0,All Units,0.625,0,Overall,0,Overall,976,610,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,132,132,0.222972973,592,
290377,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,26,26,0.30952381,84,
290382,15,Ministry of Rust,0,All Units,0.5,0,Overall,0,Overall,178,89,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,18,18,0.204545455,88,
290383,10,Ministry of Snow,0,All Units,0.589928058,0,Overall,0,Overall,139,82,1,Respondent Profile,1,profile,JOBSAPPLY_4G,Number of jobs applied for in last 12 months,3,3,Three or more,13,13,0.166666667,78,
290468,16,Ministry of Lime,0,All Units,0.579710145,0,Overall,0,Overall,690,400,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,112,112,0.281407035,398,
290470,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,31,31,0.233082707,133,
290472,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,19,19,0.260273973,73,
290474,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,111,111,0.168181818,660,
290475,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,125,125,0.177809388,703,
290477,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,38,38,0.25,152,
290478,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,17,17,0.293103448,58,
290481,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,30,30,0.348837209,86,
290485,11,Ministry of Beige,0,All Units,0.548387097,0,Overall,0,Overall,496,272,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,52,52,0.191881919,271,
290486,15,Ministry of Rust,0,All Units,0.5,0,Overall,0,Overall,178,89,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,29,29,0.329545455,88,
290489,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,30,30,0.361445783,83,
290492,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,141,141,0.268060837,526,
290496,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,48,48,0.360902256,133,
290498,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,25,25,0.342465753,73,
290500,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,179,179,0.273282443,655,
290503,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,47,47,0.317567568,148,
290507,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,21,21,0.244186047,86,
290509,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,19,19,0.37254902,51,
290512,15,Ministry of Rust,0,All Units,0.5,0,Overall,0,Overall,178,89,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,1,1,Yes,30,30,0.337078652,89,
290517,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,18,18,0.5,36,
290520,16,Ministry of Lime,0,All Units,0.579710145,0,Overall,0,Overall,690,400,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,282,282,0.721227621,391,
290522,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,85,85,0.639097744,133,
290523,3,Ministry of Turquoise,0,All Units,0.592783505,0,Overall,0,Overall,194,115,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,88,88,0.785714286,112,
290528,20,Ministry of Green,0,All Units,0.612903226,0,Overall,0,Overall,31,19,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,12,12,0.631578947,19,
290531,13,Ministry of Black,0,All Units,0.625,0,Overall,0,Overall,976,610,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,411,411,0.686143573,599,
290532,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,NEWJOB,New job past 12 months,2,2,No,911,911,0.708398134,1286,
290385,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,23,23,0.280487805,82,
290387,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,13,13,0.361111111,36,
290391,5,Ministry of Yellow,0,All Units,0.798561151,0,Overall,0,Overall,278,222,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,61,61,0.2760181,221,
290392,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,45,45,0.338345865,133,
290394,2,Ministry of Purple,0,All Units,0.563909774,0,Overall,0,Overall,133,75,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,21,21,0.287671233,73,
290395,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,18,18,0.18,100,
290396,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,269,269,0.407575758,660,
290399,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,31,31,0.203947368,152,
290403,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,22,22,0.255813953,86,
290405,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,23,23,0.433962264,53,
290406,4,Ministry of Brown,0,All Units,0.490442381,0,Overall,0,Overall,1831,898,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,421,421,0.476244344,884,
290407,11,Ministry of Beige,0,All Units,0.548387097,0,Overall,0,Overall,496,272,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,93,93,0.343173432,271,
290410,21,Ministry of Lavender,0,All Units,0.613636364,0,Overall,0,Overall,132,81,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,1,1,One,32,32,0.395061728,81,
290413,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,5,5,0.138888889,36,
290414,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,121,121,0.228301887,530,
290415,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,6,6,0.171428571,35,
290418,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,25,25,0.187969925,133,
290421,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,23,23,0.23,100,
290426,23,Ministry of Blue,0,All Units,0.634408602,0,Overall,0,Overall,93,59,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,16,16,0.275862069,58,
290427,13,Ministry of Black,0,All Units,0.625,0,Overall,0,Overall,976,610,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,138,138,0.226973684,608,
290429,19,Ministry of Jet,0,All Units,0.664122137,0,Overall,0,Overall,131,87,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,19,19,0.220930233,86,
290434,15,Ministry of Rust,0,All Units,0.5,0,Overall,0,Overall,178,89,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,2,2,Two,22,22,0.25,88,
290440,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,105,105,0.198113208,530,
290442,16,Ministry of Lime,0,All Units,0.579710145,0,Overall,0,Overall,690,400,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,95,95,0.238693467,398,
290444,8,Ministry of Orange,0,All Units,0.647619048,0,Overall,0,Overall,210,136,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,32,32,0.240601504,133,
290447,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,22,22,0.22,100,
290448,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,109,109,0.165151515,660,
290454,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,248,248,0.191210486,1297,
290456,26,Ministry of White,0,All Units,0.53808948,0,Overall,0,Overall,827,445,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,86,86,0.196796339,437,
290457,9,Ministry of Cream,0,All Units,0.746478873,0,Overall,0,Overall,71,53,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,8,8,0.150943396,53,
290462,21,Ministry of Lavender,0,All Units,0.613636364,0,Overall,0,Overall,132,81,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,3,3,Three,14,14,0.172839506,81,
290463,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,21,21,0.256097561,82,
290467,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,1,Respondent Profile,1,profile,JOBSHELD_4G,Jobs held last 10 years,4,4,Four or more,14,14,0.4,35,
290021,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,146,
290024,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,876,
290029,3,Ministry of Turquoise,0,All Units,0.592783505,0,Overall,0,Overall,194,115,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,3,3,0.015463918,194,
290032,24,Ministry of Scarlet,0,All Units,0.56440678,0,Overall,0,Overall,1180,666,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,1180,
290034,20,Ministry of Green,0,All Units,0.612903226,0,Overall,0,Overall,31,19,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,31,
290035,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,0,0,0,288,
290040,26,Ministry of White,0,All Units,0.53808948,0,Overall,0,Overall,827,445,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,4,4,Enforcement and Corrections,110,110,0.133010883,827,
290047,7,Ministry of Puce,0,All Units,0.568493151,0,Overall,0,Overall,146,83,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,1,1,0.006849315,146,
290048,6,Ministry of Pink,0,All Units,0.47744511,0,Overall,0,Overall,2505,1196,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,2,2,0.000798403,2505,
290050,25,Ministry of Red,0,All Units,0.615296804,0,Overall,0,Overall,876,539,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,6,6,0.006849315,876,
290055,3,Ministry of Turquoise,0,All Units,0.592783505,0,Overall,0,Overall,194,115,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,1,1,0.005154639,194,
290057,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,3,3,0.02,150,
290059,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,4,4,0.002302821,1737,
290060,20,Ministry of Green,0,All Units,0.612903226,0,Overall,0,Overall,31,19,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,3,3,0.096774194,31,
290061,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,JOBCLAS_13G,Job Classifications,5,5,Executive,2,2,0.006944444,288,
289693,1,Ministry of Panic,0,All Units,0.666666667,0,Overall,0,Overall,150,100,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,6,6,0.101694915,59,
289695,22,Ministry of Royal,0,All Units,0.411629246,0,Overall,0,Overall,1737,715,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,183,183,0.389361702,470,
289696,20,Ministry of Green,0,All Units,0.612903226,0,Overall,0,Overall,31,19,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,1,1,0.083333333,12,
289697,18,Ministry of Zodiac,0,All Units,0.53125,0,Overall,0,Overall,288,153,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,40,40,0.430107527,93,
289699,13,Ministry of Black,0,All Units,0.625,0,Overall,0,Overall,976,610,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,153,153,0.396373057,386,
289700,14,Ministry of Lemon,0,All Units,0.566217977,0,Overall,0,Overall,2303,1304,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,106,106,0.120181406,882,
289702,26,Ministry of White,0,All Units,0.53808948,0,Overall,0,Overall,827,445,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,76,76,0.257627119,295,
289707,10,Ministry of Snow,0,All Units,0.589928058,0,Overall,0,Overall,139,82,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,1,1,Yes,9,9,0.166666667,54,
289710,6,Ministry of Pink,0,All Units,0.47744511,0,Overall,0,Overall,2505,1196,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,2,2,No,1260,1260,1.592920354,791,
289711,12,Ministry of Fear,0,All Units,0.679245283,0,Overall,0,Overall,53,36,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,2,2,No,26,26,1.368421053,19,
289713,17,Ministry of Navy,0,All Units,0.535211268,0,Overall,0,Overall,71,38,1,Respondent Profile,1,profile,COMBINEDVIS15,Visible Minority,2,2,No,30,30,1.25,24,
